,Time,Tweets,User
937,2020-04-06 02:39:17,@ariesmoan i started writing about what i feel are the traumas i carry and how they effect my relationships. and it… https://t.co/m8hryburje,TaunJr
938,2020-04-06 00:20:48,i’m bored in quarantino so i made another cover. i did high by @5sos. i have my channel in my bio if you wanna chec… https://t.co/puc1fqztzw,TaunJr
939,2020-04-05 23:19:13,"@ariesmoan read all of mine, i don’t like it ?",TaunJr
940,2020-04-05 21:40:10,rt @margo_go_go_: i want to go on a picnic with my friends and eat strawberries and get day drunk!!!!!!!!!!!!!!,TaunJr
941,2020-04-05 21:39:31,rt @kwncsl_: if society normalized shorter relationships running their natural course over the course of your lifetime rather than trying t…,TaunJr
942,2020-04-05 21:15:56,@ariesmoan https://t.co/cfogr8resc,TaunJr
943,2020-04-05 21:09:34,@selangelic scorpio sun and yes. making cocktails is an art form and i live for it.,TaunJr
944,2020-04-05 15:26:42,@badflower we’ll take anything at this point. i’ve been rewatching my concert videos and learning to play your songs ?.,TaunJr
945,2020-04-05 06:42:07,@shaun_vids instant coffee was alright until i became a barista and got educated and became a snob ? french press a… https://t.co/gqws6nwkhn,TaunJr
946,2020-04-05 03:55:31,@openmy3rdeyee https://t.co/lyfn0jmq5u,TaunJr
947,2020-04-05 02:23:48,rt @alishalynette: beautifully explained https://t.co/xzarpgnvn0,TaunJr
948,2020-04-04 19:03:14,"@wannasworld losin control- russ
pretty little fears- 6lack &amp; j cole
the morning, loft music, or often- the weeknd… https://t.co/67cagod0yu",TaunJr
949,2020-04-04 14:31:14,@lucidfoxx https://t.co/spyox1p4ji,TaunJr
950,2020-04-04 06:06:39,@missjojokiss @skyward__ you gotta check our daniel sloss when you get the chance. he’s phenomenal,TaunJr
951,2020-04-04 04:47:55,"rt @jojishii: i’ve been told, it won’t stop; if i’ve fucked with you on an emotional/physical/spiritual level...i’ll always be in the back…",TaunJr
952,2020-04-04 04:38:46,@missngrunge your eyes are so pretty ?,TaunJr
953,2019-06-12 20:45:49,rt @shidavidi: ken giles says he felt fine on mound but recovery from back-to-back outings vs #yankees last week slower than normal. doesn’…,rkinnunen
955,2018-10-21 21:59:53,"@sportssturm he was so giddy during last week's broadcast, cbs probably told him to turn off the homer comments.",rkinnunen
956,2018-09-23 01:36:54,"yes, this is my texas! https://t.co/mcwnqvgpku",rkinnunen
957,2018-01-14 01:17:37,@whoisgarylee thank you for reminding us of the good in this world.,rkinnunen
958,2018-01-08 06:08:30,rt @realronhoward: probably the most extraordinary &amp; inspiring moment i’ve ever witnessed at an award show. i had to dry my eyes before pre…,rkinnunen
959,2016-03-12 23:44:12,rt @donnabrazile: what took you so long #marco? https://t.co/ucpui7qi4g,rkinnunen
960,2016-03-12 09:59:25,"rt @nytimesbusiness: marian goldberg, 70, remade herself as a digital entrepreneur via classes for older adults. https://t.co/2djyzuwogg ht…",rkinnunen
961,2016-02-29 23:47:52,rt @npr: she came because she was afraid soldiers might attack her family. https://t.co/y3ic1idjmf via @nprgoatsandsoda https://t.co/wvn0zg…,rkinnunen
962,2016-02-29 23:47:40,rt @cnn: seven big moments you're talking about from last night's #oscars https://t.co/0nxsuqhowk https://t.co/tpg7z0gq9r,rkinnunen
963,2016-02-20 07:39:33,rt @agnesstramp: ways to get across australia with little to no money https://t.co/o23nju8sau via @agnesstramp &amp; @cezkrol #ttot #lp,rkinnunen
964,2015-09-15 01:39:49,rt @nytimes: .@nytimeskrugman on jeremy corbyn and labour’s dead center http://t.co/mqtleh7esg via @nytopinion,rkinnunen
965,2015-06-01 04:57:17,"rt @jonmorosi: the tigers, who have lost 4 straight, are closer in al central standings to the fourth-place indians than the first-place tw…",rkinnunen
966,2015-04-26 10:55:50,rt @nytimes: russian hackers read president obama’s unclassified emails http://t.co/is2jrlzy03 http://t.co/0otddhfpup,rkinnunen
968,2014-08-08 08:27:09,"rt @natgeotravel: this weekend, the full moon will appear 16% larger and 30% brighter than usual http://t.co/ifb2vbk08k",rkinnunen
969,2014-07-16 07:48:27,"rt @dcb97: good gosh, the green mile is a few degrees sadder now that michael clarke duncan and michael jeter are gone. (it's on amc)",rkinnunen
970,2014-07-14 03:41:35,rt @uniformcritic: 1st time a twin has hr'd twice this yr “@rotoworld_bb: dozier homers twice as twins trounce rockies - brian dozier  http…,rkinnunen
971,2014-03-15 08:38:13,"rt @margaretatwood: ooops, that's http://t.co/l2cxbjauce. @ontarionature @naturecanada",rkinnunen
972,2020-04-06 12:10:39,@ejopinion @usaa yea you’re actually right at your own view,StoenDavid
973,2020-04-06 10:15:57,@ejopinion @usaa ohh wow you seems not to like this our wholes country at all,StoenDavid
974,2020-04-06 10:10:47,@ejopinion @usaa oh i see which institute do you bank with ??,StoenDavid
975,2020-04-06 09:40:31,@deborahbrazzell @usaa hi,StoenDavid
976,2020-04-06 09:40:17,@ejopinion @usaa ain’t you client,StoenDavid
977,2020-04-05 20:51:51,@david_5819 @usaa ohhh that really bad to hear friend how does that happed is there something i can help you with,StoenDavid
978,2020-04-05 02:36:31,@bsquigg yea let see how we can help you new,StoenDavid
979,2020-04-05 02:34:35,@shamariotatum yea thanks,StoenDavid
980,2020-04-05 01:30:50,@bsquigg dm hh payroll and let see if we could help with something dm me,StoenDavid
981,2020-04-05 01:29:53,@mybabiesandi_ @dbau86 @nyslabor dm me and let see if hh payroll alpha cargo can help with something,StoenDavid
982,2020-04-05 01:28:09,@mrzkhlart dm hh payroll entrepreneurship we help people as especially this pandemic what can we help you with dm me,StoenDavid
983,2020-04-05 01:19:36,https://t.co/n8x2ojcbet,StoenDavid
984,2020-04-05 01:19:32,https://t.co/l6vkqdxtr5,StoenDavid
985,2020-04-05 01:15:07,@usaa @usaa_help let me know if you ever  need help in paying loan or your bills dm for financial help https://t.co/m1p1ccbtbp,StoenDavid
986,2020-04-05 01:07:21,https://t.co/m47bmwvw6o,StoenDavid
987,2020-04-05 01:01:04,"whenever you start doubting yourself, doubting how far you can go, doubting what you can do, just remember how far… https://t.co/pzxqzyecjl",StoenDavid
988,2020-04-04 08:59:10,@usaa i’m giving a little support anyone who this locked down as been affected due to this covid-19 should text the… https://t.co/gfu10il5gd,StoenDavid
989,2020-04-04 08:50:25,https://t.co/rolhwteg27,StoenDavid
990,2020-04-04 08:44:14,@bari1andonly @usaa do you need loan by any chance anthony may i know how much you intends to and if you have some papers kindly dm,StoenDavid
991,2020-04-04 08:41:28,@whstiver @usaa oh wendy cool to hear that if at all you need my help kindly dm ok,StoenDavid
992,2020-04-04 08:05:52,@arlenemsl @usaa dm me if you have usaa asap,michael_Hhhh
993,2020-04-06 16:23:50,rt @noopurrajemd: 25/we are all in this together and will come out stronger together. please feel free to reach out with questions for #cor…,RandyRoyPatric2
994,2020-04-06 16:14:49,"rt @robquig: tl;dr: when hospitals can handle cases, when testing is robust, contact tracing is solid and cases have dropped for two weeks.…",RandyRoyPatric2
995,2020-04-06 16:14:08,rt @thetimescribe: more great armchair time slipping in the corona age.,RandyRoyPatric2
996,2020-04-06 16:13:37,germany just announced that the current lockdown will be in place until the science determines that it is okay to g… https://t.co/xvxyv5tyvt,RandyRoyPatric2
997,2020-04-06 16:08:37,rt @drbrianhbird: @ckreuderjohnson the dedicated scientists of @predictproject and our @onehealthucd teams work hard to keep ourselves and…,RandyRoyPatric2
998,2020-04-06 15:59:04,rt @gtconway3d: dr navarro should go into medical practice with dr gorka,RandyRoyPatric2
999,2020-04-06 15:58:57,rt @purdueeaps: we're back today with the final week of @purdueeaps virtual banquet awards. the in person event was cancelled due to #covid…,RandyRoyPatric2
1000,2020-04-06 15:58:43,"rt @callanbentley: the man was *into* vertical motions of the crust. if he hadn't cottoned onto natural selection, we'd know darwin for his…",RandyRoyPatric2
1001,2020-04-06 15:57:00,"rt @rvawonk: why is peter navarro on @cnn talking about hydroxychloroquine? the host literally just said, “i’m only interested in the scien…",RandyRoyPatric2
1002,2020-04-06 15:56:36,@astrokirsten please post every day i have lots of former student so i can forward this to you.,RandyRoyPatric2
1003,2020-04-06 15:55:57,rt @astrokirsten: i should cross-post these on here everyday so you can all enjoy them too! https://t.co/6ygxatzcff,RandyRoyPatric2
1004,2020-04-06 15:55:13,rt @phaneritic: i like the sun spotlighting the back of half dome here. https://t.co/wtg2zypylp,RandyRoyPatric2
1005,2020-04-06 15:55:08,"rt @phaneritic: or here:
https://t.co/kkoomjkuug https://t.co/avoy241kee",RandyRoyPatric2
1006,2020-04-06 15:54:47,"rt @phaneritic: how i yearn to be here:
https://t.co/cseovtao7e https://t.co/9unmko66xc",RandyRoyPatric2
1007,2020-04-06 15:42:53,rt @billkristol: current position of the republican party: we love voting so much we don't want too many people to do it.,RandyRoyPatric2
1008,2020-04-06 15:41:38,"rt @drwendyrocks: my husband thought it would be a good idea to let the kids cut his hair. 

narrator: this was not, in fact, a good idea.…",RandyRoyPatric2
1009,2020-04-06 15:41:17,"rt @paulkrugman: may be relevant to note that there is a long, close association between right-wing activism and medical quackery 1/",RandyRoyPatric2
1010,2020-04-06 15:40:20,rt @callanbentley: does anyone know whose (amazing) image of contact metamorphism adjacent to an intrusive dike this is? i want to seek the…,RandyRoyPatric2
1011,2020-04-06 06:25:49,rt @greenbankobserv: next observation (at 07:00 utc): a continued search for pulsed emission from candidate msps in globular clusters https…,RandyRoyPatric2
1012,2020-04-06 06:25:11,rt @gtconway3d: ok well there’s that,RandyRoyPatric2
1013,2020-03-15 17:13:00,#expressyourrules #4expresspoints https://t.co/yl1skmoa86,jojorisen
1014,2020-02-19 22:24:23,cross your fingers https://t.co/2yknbqyw1p via @youtube,jojorisen
1015,2020-01-19 23:12:57,@mykinkydope @chaturbate great stream!,jojorisen
1016,2020-01-13 10:01:47,system of a down - sugar (official video) https://t.co/7lfjx41mf7 via @youtube,jojorisen
1017,2020-01-04 16:31:47,@psychedelicaria beautiful girl!,jojorisen
1018,2019-12-29 14:27:23,@psychedelicaria creepy but i love it!,jojorisen
1019,2019-12-28 16:57:10,@psychedelicaria prep gone zep,jojorisen
1020,2019-12-08 00:55:14,@psychedelicaria haha jesus,jojorisen
1021,2019-12-05 00:20:55,@alannagomez69 ?,jojorisen
1022,2019-12-05 00:08:55,@psychedelicaria that’s tight!,jojorisen
1023,2019-11-12 10:00:08,rip,jojorisen
1024,2019-09-28 22:39:32,#girlonthethirdfloor i’m the guy on the third floor.,jojorisen
1025,2012-08-26 09:52:51,http://t.co/edzohyzs,jojorisen
1026,2012-06-21 11:37:24,played the song 'otis' by jay-z on @myspace http://t.co/ssjrhjph,jojorisen
1027,2012-06-21 11:33:49,played the song 'angel' by akon on @myspace http://t.co/8uyk8p4e,jojorisen
1028,2012-06-21 11:30:08,played the song 'just can’t get enough (album version)' by the black eyed peas on @myspace http://t.co/6ni0fews,jojorisen
1029,2012-06-21 11:25:42,played the song 'i'm so paid (album version)' by akon on @myspace http://t.co/ohsf5aki,jojorisen
1030,2012-06-21 11:21:21,played the song 'party girl f. meek mill' by asher roth on @myspace http://t.co/jcsfgnq5,jojorisen
1031,2012-03-06 17:39:04,played the song 'i.d.g.a.f [explicit]' by blood on the dance floor on @myspace http://t.co/tsvz4mrm,jojorisen
1032,2012-03-06 17:35:27,played the song 'newjack' by ju$tice on @myspace http://t.co/whklj9zc,jojorisen
1033,2020-04-06 16:26:39,@_scarlette01 dm,PhilBelinda
1034,2020-04-06 16:24:55,@skyex0_ dm,PhilBelinda
1035,2020-04-06 16:19:45,@phoe_beeem dm,PhilBelinda
1036,2020-04-06 09:24:54,@slimskyy dm,PhilBelinda
1037,2020-04-06 02:33:42,@shortymack__ dm,PhilBelinda
1038,2020-04-05 21:15:04,@_tiffani18 dm,PhilBelinda
1039,2020-04-05 21:10:24,@indyaasaraii just want an emotional connection and attention from you,PhilBelinda
1040,2020-04-05 20:38:22,@indyaasaraii dm,PhilBelinda
1041,2020-04-05 20:30:22,@lilpint0bean dm,PhilBelinda
1042,2020-04-05 19:50:07,@bre__br3 dm,PhilBelinda
1043,2020-04-05 19:49:49,@stfuyou_ dm,PhilBelinda
1044,2020-04-05 19:49:16,@sydneyclare dm,PhilBelinda
1045,2020-04-05 19:48:21,@vintageasoul dm,PhilBelinda
1046,2020-04-05 19:48:10,@mermaidminna1 @jamescharles dm,PhilBelinda
1047,2020-04-05 19:47:48,@trippiesarah dm,PhilBelinda
1048,2020-04-05 19:46:43,@kaitlyndodd_ dm,PhilBelinda
1049,2020-04-05 18:15:10,"rt @jerickson85: stay home ?. just like 108,600,000 of you did in 2016.",PhilBelinda
1050,2020-04-05 16:33:34,@beersraindrops dm,PhilBelinda
1051,2020-04-05 16:25:44,@risssaaboo dm,PhilBelinda
1052,2020-04-05 16:24:45,@nonna_xo dm,PhilBelinda
1054,2020-04-03 00:47:04,rt @coachkurthines: don’t like that coach plays “favorites”? - become one of his favorites! https://t.co/8ugkxrqxli,tannerc44
1055,2020-03-15 20:51:49,"rt @sdfbca: ""inside the game"" makes it's debut sunday at 8:30 pm.
link to join online session: https://t.co/6hkwbw0bsa
chad stadem &amp; guest…",tannerc44
1056,2020-03-06 16:01:23,"@espn991sf sdsu, usd, sdsu 128",tannerc44
1057,2020-02-21 11:43:49,rt @webbearcatsfb: great job @hawkins_kelby! keep busting your butt both on the mat and in the classroom! #studentathlete #onceabearcatalwa…,tannerc44
1058,2020-02-12 00:08:42,"rt @sdfbca: 2019 sdfbca asst coaches of the year!

11aaa mike leach sf roosevelt

11aa pat larson mitchell

11a dane stone dell rapids

11b…",tannerc44
1059,2020-02-05 21:43:57,@preston_nedved2 @dwtigerfootball @coachcimpl congrats @preston_nedved2,tannerc44
1060,2020-01-25 12:54:14,@jaknebel5 stud!,tannerc44
1061,2020-01-16 14:37:23,@coachtmclean @coachkgrabowski by far one of the greatest series of books i’ve read. dichotomy if leadership goes m… https://t.co/2uggm41ifk,tannerc44
1062,2020-01-07 12:45:46,#morethanagame https://t.co/b55kiwak5j,tannerc44
1063,2020-01-05 20:34:16,@jaknebel5 @saints i saw the same thing!,tannerc44
1064,2019-12-17 12:55:09,@coachdingus a1: 10 years total; 4 years @wagnerfootball as a positions coach and 6 years as hc for @webbearcatsfb #hogfbchat,tannerc44
1065,2019-12-13 02:01:28,"so brynlee had her christmas store today at school and she came home so excited because she got brody, mom, and dad… https://t.co/sj2mho7un6",tannerc44
1066,2019-12-08 11:15:38,this ?????? more than just wins and losses in coaching https://t.co/qybywjn4ob,tannerc44
1067,2019-12-03 18:23:20,"rt @ryandeal_dr: bee, winner highlight class 11b all-state squad #sdpreps 
https://t.co/iad9qqno2g",tannerc44
1068,2019-12-01 21:55:23,"changing a culture is tough, but coach fleck is doing it! amazing closing statement and owning every aspect. it is… https://t.co/b3b0baz06f",tannerc44
1069,2019-11-21 12:53:52,"rt @sdfbca: ?? march 20-21 in vermillion ??
?? sdfbca spring clinic ??
?? @sdcoyotesfb ??
?? @riggsfootball ??
?? @sanfordpower ??
?? get b…",tannerc44
1070,2019-11-20 02:18:26,"rt @webbearcatsfb: congratulations to the bearcat all-state football players!

@carter_fawcett carter fawcett - ol
@sterling_rausch sterlin…",tannerc44
1071,2019-11-16 17:27:39,is truly humbling! thanks for all the congratulations and support. i wouldn’t be in this position of honor if it wa… https://t.co/roifjndvfe,tannerc44
1072,2019-11-16 17:23:15,@svguybrarian thanks @svguybrarian for helping set all of this up! was great seeing all the coaches and talking football all day.,tannerc44
1073,2020-04-01 04:45:52,"@wcvb @mafireems thank you all for your courage and devotion, god bless and stay safe",RichardMacmurdo
1074,2020-01-05 00:43:36,"@metro_notify oh no, what just happened??",RichardMacmurdo
1075,2019-06-11 00:13:50,"@davidortiz thoughts and prayers are with you and your family, get well soon, and stay strong, boston strong",RichardMacmurdo
1076,2019-06-11 00:10:39,"@mlb @enrique_rojas1 get well soon big papi, our thoughts and prayers are with you and your family.",RichardMacmurdo
1077,2019-06-11 00:06:55,@wcvbrhondella sorry for your loss,RichardMacmurdo
1078,2019-03-08 15:12:48,"join me and start your day with morning brew, the email covering the latest news from wall st. to silicon valley.… https://t.co/z7f7lbiapj",RichardMacmurdo
1079,2018-11-16 00:10:29,@redsox congratulations mookie ????,RichardMacmurdo
1080,2018-11-16 00:04:42,@mookiebetts congratulations mookie american league mvp,RichardMacmurdo
1081,2018-11-15 23:58:27,@mlb @mookiebetts @redsox congratulations mookie ????,RichardMacmurdo
1082,2018-11-15 23:56:07,@redsox @mookiebetts congratulations mookie,RichardMacmurdo
1083,2018-11-15 23:55:11,@boston25gene congratulations,RichardMacmurdo
1084,2018-11-15 23:54:18,"@jerry_remy best news, always praying for you ??????",RichardMacmurdo
1085,2018-11-15 23:53:02,@bostonstrong_34 congratulations mookie,RichardMacmurdo
1086,2018-11-07 03:01:44,@bostonstrong_34 congratulations mookie best wishes ?,RichardMacmurdo
1087,2018-08-07 18:59:46,"@redsox_stuff @jerry_remy our prayers are with you, take it easy and stay strong you got this. ????????????",RichardMacmurdo
1088,2018-08-07 13:25:25,"@craigomal sorry for your loss, r.i.p.",RichardMacmurdo
1089,2018-06-20 03:17:08,"whisky tango foxtrot what did i just watch, 8th inning destruction.???",RichardMacmurdo
1090,2018-06-16 02:02:23,@chefsymon ???,RichardMacmurdo
1091,2018-06-12 03:50:36,@brockton_fire @matt_parziale @usopengolf @mayorbillcarp @the_pffm @iaffnewsdesk @thornyleagc @shinnyshills ????,RichardMacmurdo
1092,2018-06-09 22:14:31,@brockton_fire @brocktonpolice @massdfs congratulations scott best wishes on your retirement.,RichardMacmurdo
1093,2020-04-06 00:43:22,just want to share my fb post with yall. paying attention to the little subtle signs that the universe provides can… https://t.co/v1qtzzh7p0,latoya_brinson
1094,2020-04-05 04:55:37,check out ewing empire! #tiktok  https://t.co/jspuabzy3i,latoya_brinson
1095,2020-04-03 17:24:23,https://t.co/jxp5vrlce9 ewing empire fam!! we dropped another video on ewing tv! we are on the road to 100 subscrib… https://t.co/xyszc6znfc,latoya_brinson
1096,2020-03-22 15:25:10,https://t.co/olkns28okc ? our reaction to the starbucks dragon drink is live on ewing tv!!! #starbucksreview… https://t.co/5lkdcpjcrf,latoya_brinson
1097,2020-03-22 10:43:56,thanks fam!!,latoya_brinson
1098,2020-03-21 23:16:59,"hey fam! we did our first starbucks review on ewing tv!! video coming soon! 

if you haven’t already go subscribe t… https://t.co/qazhljswuy",latoya_brinson
1099,2020-03-20 16:38:57,https://t.co/9ndw03fwez unboxing the new supplements from @youngliving is live ? #yleo #younglivingessentialoils #supplements,latoya_brinson
1100,2020-03-19 18:45:31,https://t.co/vvkiffa6wh  my latest starbucks review is now live! #starbuckscoffee #starbucks #starbucksreview… https://t.co/zlqtv28owm,latoya_brinson
1101,2020-03-18 20:35:20,if you aren’t subscribed to my channel yet here’s the link for you ? #spirituality #starbucks #militarylife #youtube https://t.co/n56situqfu,latoya_brinson
1102,2020-03-16 17:11:41,our kfc donut chicken sandwich review is now live on ewing tv! #kfc #kfcdonutsandwich #kfcdonutchickensandwich… https://t.co/yt3arolr27,latoya_brinson
1103,2020-03-15 01:54:57,yep https://t.co/tcydbd5xb4,latoya_brinson
1104,2020-03-15 01:54:31,thanks bro ?????,latoya_brinson
1105,2020-03-15 01:54:04,@hisokaplaytoy ??????????,latoya_brinson
1106,2020-03-15 01:14:29,my dear friends with everything that’s happening right now it is teaching me how to be more appreciative. just send… https://t.co/hscb2jwz5r,latoya_brinson
1107,2020-03-14 03:47:39,f a c t s ? https://t.co/1uk4yirwrs,latoya_brinson
1108,2020-03-14 03:46:58,@elwaysoutheast ?,latoya_brinson
1109,2020-03-13 19:16:38,https://t.co/yizdjq8jnu  this world needs healing right now. 2020 came in with a bang but all will be well if we co… https://t.co/h4qdgkdlis,latoya_brinson
1110,2020-03-12 17:36:06,https://t.co/eug26qmfh2 not doing the challenge yet but here is the main reason why i want to do a 7 day vegan chal… https://t.co/ojs07w7rro,latoya_brinson
1111,2020-03-11 19:14:50,https://t.co/m6xc1qhfle dark side of spirituality is now live!! this is more of an update on where i’m at mentally… https://t.co/ae0cuwh6p9,latoya_brinson
1112,2020-03-10 10:34:42,"early morning thoughts...
people brag about making 6 figure income but don’t talk about making 7 or 8 figure income… https://t.co/h2giunbzov",latoya_brinson
1113,2020-04-05 16:10:16,rt @carnage4life: you can teach an entire semester of how to lie with statistics with the y-axis of this chart. https://t.co/hz9hlknpke,iAmTheFutureNow
1115,2020-04-04 20:34:46,rt @montaga: .@repadamschiff i told the ppl i’d deal with you. i’m a man of my word! https://t.co/r6pvsolycd https://t.co/79frgfurdg,iAmTheFutureNow
1116,2020-03-27 03:32:37,"rt @claytravis: the united states now has more coronavirus cases than italy yet less than 1/7ths of the death rate. sorry, coronavirus bros…",iAmTheFutureNow
1117,2020-03-26 07:38:42,rt @evansaacks: saints twitter checking @datboywolf's tweets every time a player leaves the saints https://t.co/edbmrevusi,iAmTheFutureNow
1118,2020-03-22 12:28:12,"to actually practice medicine he would have to write the prescription, last time i checked a tweet isn’t a prescrip… https://t.co/6anlzkdvkc",iAmTheFutureNow
1119,2020-03-21 16:26:30,let’s put the y axis on data points that are linear and see what it looks like?? def looks like the jumps on data p… https://t.co/kxyu6xhy0q,iAmTheFutureNow
1120,2020-03-21 11:37:42,rt @realjameswoods: in case you wonder why we are where we are... #wuhancoronavirus https://t.co/o5nednv3jy,iAmTheFutureNow
1121,2020-03-21 03:19:40,rt @realskipbayless: emanuel sanders to the ... saints??? smu product would've been the perfect slot fit for dallas. big-game big-play make…,iAmTheFutureNow
1122,2020-03-21 00:47:11,"rt @noonanjo: at home test kits available mon. ny now testing more than china, s korea.

military released 2k ventilators, admin announced…",iAmTheFutureNow
1123,2020-03-19 00:22:58,"rt @brithume: this, from january, is worth remembering. h/t @elilake",iAmTheFutureNow
1124,2020-03-18 23:04:22,"rt @realjameswoods: if the #coronavirus  originated in wuhan, china, and if it was born of appalling hygiene conditions within unregulated…",iAmTheFutureNow
1125,2020-03-18 22:54:21,rt @doddaddison: y’all better be praying instead of panicking!!?? https://t.co/rsfgxofuzp,iAmTheFutureNow
1126,2020-03-18 22:24:20,rt @robertjohndavi: now what do you think stunzo @madwitticism,iAmTheFutureNow
1127,2020-03-15 15:00:16,rt @brithume: another site keeping track of covid 19 around the world. necessarily reliant on known case numbers that are incomplete.  http…,iAmTheFutureNow
1128,2020-03-10 00:33:18,rt @mchooyah: guess what’s more contagious than the coronavirus? panic.,iAmTheFutureNow
1129,2020-03-05 20:39:31,rt @therealmattgt: this volcano just spewed more co2 than every car driven in history. climate change is natural. taxing us into poverty is…,iAmTheFutureNow
1130,2020-03-04 02:56:44,rt @saintsforecast: biden ouchea like https://t.co/jpoxyysjy5,iAmTheFutureNow
1131,2020-03-02 01:52:29,???? https://t.co/vohw0mqnbi,iAmTheFutureNow
1132,2020-03-01 17:30:22,"rt @charliekirk11: facts:

it took barack obama until october of 2009 to declare the h1n1 pandemic a national health emergency

it began in…",iAmTheFutureNow
1133,2020-01-14 15:17:06,"one thing clemson fans are notorious for is constantly talking about the past. past trophies, past scores, past gam… https://t.co/qoj3qgoeax",blsirmans
1134,2020-01-14 05:15:35,it’s a good night. see ya clemson!??,blsirmans
1135,2019-11-24 04:59:24,@lilbabyrayy when there are girls who see that as the “only” body type to have and genuinely believe they are nothi… https://t.co/zbkoousv1l,blsirmans
1136,2019-10-16 02:01:41,@les_haf11 gah this is scary. always thinking of you and praying for your safety!,blsirmans
1137,2019-09-29 00:15:52,rt @dhx34: clemson didn’t deserve to win that game ?????,blsirmans
1138,2019-08-31 12:38:11,"wake up, it’s gamedayyyyy??#gobucks",blsirmans
1139,2019-08-18 05:14:58,our cleveland boy!  #ufc241 https://t.co/ljtfsmxz6m,blsirmans
1140,2019-07-23 22:43:08,i just need to say this....it’s sale not sell. you have something for sale not sell.,blsirmans
1141,2019-05-09 20:39:50,moving is exhausting. moving with a baby is exhausting. moving states away with a baby is exhaustion at its highest.,blsirmans
1142,2019-04-22 23:15:14,it’s honestly getting so old seeing the constant posts of “hey i got sent this product and it literally changed my… https://t.co/dlmf0stjwk,blsirmans
1143,2019-03-25 02:58:26,holding my boy and watching him while he sleeps will never get old. so much love for this tiny human??,blsirmans
1144,2019-03-16 01:04:35,@verizon outage anyone?,blsirmans
1145,2019-03-14 02:55:53,i swear the time change is a punishment to parents ?,blsirmans
1146,2019-02-28 03:05:12,i remember before zeke was born when i would be up at 10 or so at night cleaning and doing stuff. now as soon as he… https://t.co/v2vymqjhjg,blsirmans
1147,2019-02-17 01:18:12,it is so much harder to read tragic/sad stories about babies. my heart physically hurts so much. even the thought o… https://t.co/0uii8pekzh,blsirmans
1148,2019-02-11 02:26:31,"@les_haf11 yes! this show is so underrated, i love it!",blsirmans
1149,2019-02-10 03:14:58,curious to know if people realize that your followers can see what you “like” on twitter?  because some of you are… https://t.co/3pqaeqru1d,blsirmans
1150,2019-02-07 21:31:33,this 77° weather is so good for the soul??,blsirmans
1151,2019-02-05 12:10:06,my child is awake and thinks it’s time to talk....??,blsirmans
1152,2019-02-04 20:26:21,currently stuck under a sleeping baby that hasn’t been napping well so.....send food and coffee please ???,blsirmans
1153,2017-06-23 17:30:05,@dexxalmighti_ truth all day!,sgtbrown007
1154,2017-05-30 16:05:55,@barackobama god bless america !,sgtbrown007
1155,2017-05-30 16:03:41,@barackobama you are still the one !,sgtbrown007
1156,2017-05-30 16:01:27,@sleezydee_ start with yourself first!,sgtbrown007
1157,2017-05-16 15:02:01,@piinkmelanin ?????????????????,sgtbrown007
1158,2017-05-16 14:59:55,@piinkmelanin hello wonderful child of minds. summer is fast approaching. what are your plans.,sgtbrown007
1159,2017-05-16 14:57:55,"hello young lady,
summer is fast approaching! what are your plans? https://t.co/5xksxdufq3",sgtbrown007
1160,2017-05-11 19:47:00,"@piinkmelanin always love you , dad!",sgtbrown007
1161,2017-01-12 06:40:06,@sentedcruz @mariodb,mliwaly
1162,2017-01-12 06:39:58,rt @sentedcruz: proud to introduce muslim brotherhood terrorist designation act w @mariodb. it's time to call the enemy by its name https:/…,mliwaly
1163,2020-04-03 23:51:18,"@usaa roundtrip answer, very automated.
thank you for your service.",bari1andonly
1164,2020-04-03 23:37:29,@usaa any chance you will be offering actual low interest loans? not 12 percent to veterans during a pandemic. will… https://t.co/h0vqivahkw,bari1andonly
1165,2020-04-03 23:32:48,"@chaseforbiz when do the actual numbers arrive?
do you support members with actual low interest not 10 percent soft… https://t.co/keyxtuepmt",bari1andonly
1166,2020-03-23 23:37:46,"@twainrichardson money, inflation, business.",bari1andonly
1167,2020-03-10 22:48:55,"rt @provideo: avid now out of nab 2020, also canceling the avid connect 2020 conference - https://t.co/tk41rssaby https://t.co/tvtknd1fwy",bari1andonly
1168,2020-03-10 22:48:40,"rt @redgiantnews: behind the scenes | find out how our king pin tracker helped @awakeland3d bring the magic of darker colors to life!

watc…",bari1andonly
1169,2020-03-05 22:27:15,check out my latest article: davinci resolve design flaws: timeline view options (opinion) https://t.co/cnkjtx7frk via @linkedin,bari1andonly
1170,2020-03-04 17:48:09,"great #tech take a look.
help make it happen for 'hyperjuice: world's first 100w gan usb-c charger'… https://t.co/o1db5ttvro",bari1andonly
1171,2020-02-29 20:13:40,@mastaace that dude is trying too hard.,bari1andonly
1172,2020-01-24 06:42:41,"@alexlindsay try logging out completely, login again update you cc app then try again. should not prompt you for payment.",bari1andonly
1173,2020-01-22 04:45:29,@alexlindsay good with paired with premiere pro or if you are a creative cloud customer already.,bari1andonly
1174,2019-11-27 18:13:12,"i love using my new 16 inch macbook pro
with resolve16. gives you that built-in interlacing filter with my new amd… https://t.co/irgdy65qqt",bari1andonly
1175,2019-11-04 18:01:30,"@twainrichardson focus is key. everyone says that until a drive fails
on set qc too check media for hicups, bad aud… https://t.co/mb8yier50p",bari1andonly
